,Gene_symbol,Log_FoldChange,PValue
2502,SULT1C2P1,-1.6980000000000002,0.0339431299906298
2503,CFAP73,-1.739,0.0339500842049595
2505,KCTD8,-1.423,0.03402471311971
2515,LINC00092,-1.188,0.0342132918709433
2519,TXNDC2,-1.1,0.0343483120205374
2520,LINC02003,-1.2990000000000002,0.0344720846660585
2521,LOC100652999,-1.103,0.034441755589573
2522,LGI3,-1.245,0.034306799263706
2524,GDF7,-1.395,0.0344408863299535
2532,C5orf49,-1.3530000000000002,0.0344886948780488
2533,ST8SIA5,-1.607,0.0343829761633426
2536,AK8,-1.395,0.034566027215873006
2540,RLN1,-1.325,0.0346939990359758
2550,EFCAB10,-1.473,0.0349184756246366
2553,ARNTL,-1.032,0.0350176075529601
2559,TSNAXIP1,-1.374,0.0351545398930384
2563,SFTPC,-1.235,0.0352673421670888
2565,FANK1,-1.232,0.0352816142320089
2583,ZC3H3,-2.988,0.0358423654721803
2584,LOC153684,-1.125,0.0358493868345639
2588,CES5A,-1.93,0.0358950483091714
2595,PLPP4,-2.122,0.0360107824365408
2596,DAZL,-1.453,0.0360360051095138
2597,LOC101927964,-1.261,0.0361060152220627
2599,WDR11-AS1,-1.406,0.0361027775160148
2601,SCRG1,-1.4669999999999999,0.0360575686994902
2602,CEP126,-1.1079999999999999,0.0361724466418107
2605,CCDC39,-1.176,0.0363985333877477
2612,RNASE3,-1.8,0.0366338950603153
2615,MGLL,-1.341,0.0367435181822113
2617,DPF3,-1.273,0.0367576225769264
2628,FAM181B,-1.103,0.0369248489467243
2631,COLEC10,-1.675,0.0370418332704702
2634,ZNF534,-1.202,0.0371359188474759
2635,C1orf194,-1.3090000000000002,0.0371736400162362
2637,VWA3A,-1.611,0.0371654489148953
2662,CHST7,-1.122,0.0377313395897485
2663,TLX1NB,-1.197,0.0378661124375025
2675,CARD18,-1.2209999999999999,0.0380403796981374
2677,LRRC37A5P,-1.15,0.0380660474391737
2687,PGM5P3-AS1,-1.712,0.0383700304009545
2693,RAP1GAP,-1.06,0.0384916150490805
2699,SYTL3,-1.126,0.0386075987934886
2700,MORN5,-1.651,0.038643536784272
2705,ANKDD1B,-1.23,0.0387810843185176
2708,LOC101928132,-1.402,0.0389649442177263
2711,BHMT2,-1.311,0.0389643596835493
2712,IGFBP7-AS1,-1.359,0.0390838855212409
2716,NCAM2,-2.001,0.0390800055226321
2724,TPH1,-1.324,0.0394180188758502
2730,ABCC3,-1.127,0.0395890489259956
2732,CNGA4,-1.119,0.0396580595630149
2733,PPP1R3C,-1.328,0.0396606436502432
2739,PPP1R42,-1.466,0.0397772667101901
2743,CCDC173,-1.192,0.0399085341205565
2752,LOC339298,-1.8219999999999998,0.0401964396410167
2763,FAM71F2,-1.271,0.0404578635307145
2788,MIR3186,-3.07,0.0411405067945092
2791,C10orf105,-1.595,0.04123483132164
2792,RIC3,-1.123,0.0412235549444307
2795,TTC30A,-1.1320000000000001,0.0411919466010158
2803,IGSF5,-1.163,0.0414754027300085
2804,SLC38A3,-1.045,0.0415524105772057
2805,PMP2,-1.715,0.0415915644578894
2812,C5orf67,-1.963,0.0418169346343658
2818,DNAH6,-1.155,0.0419063045083917
2819,MIR4297,-3.057,0.0419330484970634
2822,FLJ27354,-1.136,0.0420109050756509
2823,SEMA6D,-1.196,0.0419804226076763
2828,LINC02168,-2.556,0.0421983176602902
2831,SLC9A9,-1.3,0.0423316222069243
2836,DUSP18,-1.115,0.0424422297453262
2841,TMPRSS7,-1.2830000000000001,0.042670281133722
2842,NDP,-1.46,0.0426852627780759
2846,KRTAP21-2,-1.8980000000000001,0.0428020409038205
2850,FAM216B,-1.671,0.0428940315567914
2852,IL17RB,-1.083,0.0429141695243533
2875,SNTG1,-1.216,0.0433422559924805
2877,LIPH,-1.3019999999999998,0.0433924354388307
2879,BBOF1,-1.077,0.0434409523021828
2883,SLC22A6,-1.111,0.0435477260794766
2889,PCDHA13,-1.4340000000000002,0.0437333308976796
2890,LINC00595,-1.064,0.0437102186165373
2892,PCDHGB4,-1.081,0.0437441028388094
2894,LINC00271,-1.168,0.0438451132437042
2895,DNAJB8,-1.1340000000000001,0.0438912322595566
2897,LINC01549,-1.493,0.0439650411604805
2903,MGAT4C,-1.179,0.0441565354026677
2912,C1orf87,-1.234,0.044273296890380995
2916,LOC100506302,-1.046,0.0443616551993523
2921,PKNOX2-AS1,-1.5719999999999998,0.0444621514801435
2930,ZNF295-AS1,-1.459,0.0447708821558472
2931,EWSAT1,-1.245,0.0447927206402199
2942,CHRFAM7A,-1.6640000000000001,0.0451318587787577
2944,WDR38,-1.5719999999999998,0.0451669160788189
2946,TMEM132B,-1.193,0.04518847282667
2951,MIR302B,-1.4769999999999999,0.0454565137227257
2954,PIH1D2,-1.2830000000000001,0.0453518954752025
2972,MIR670,-2.735,0.0457939606395138
2976,SLC25A53,-1.169,0.0460031184715457
2980,FAM230B,-1.643,0.0460844424639979
2981,LINC01270,-1.138,0.0460716715867067
2991,PDZK1,-1.078,0.0463489191455895
3003,PRR21,-1.9809999999999999,0.0466887784682969
3015,KRTAP9-7,-3.765,0.0472108707415974
3029,SNX31,-1.42,0.0473800782849174
3041,LOC101928137,-1.048,0.0477471948365388
3044,AMDHD2,-1.062,0.0477893455627939
3066,GPR135,-1.068,0.0484444258461982
3073,OR10G8,-2.526,0.048601647396513
3084,MAGI2-AS2,-1.222,0.0487897006473488
3085,GAS5-AS1,-1.0590000000000002,0.0488560067783762
3088,NEK5,-1.217,0.0489955080061873
3089,OR2B6,-1.62,0.0490680216292675
3100,BRINP1,-1.681,0.0492472662605802
3105,OR13G1,-2.5140000000000002,0.0494771668413644
3107,PCDHGB2,-1.074,0.0494629161767816
3111,CRB1,-1.194,0.0495331707913172
3113,KIF9,-1.043,0.0495758258040512
