,Gene_symbol,Log_FoldChange,PValue
260,LTC4S,2.001,8.58392335458698e-05
335,NKX6-2,3.38,0.000174857775060627
340,POU5F1,8.472999999999999,0.00018139244103713
413,XCR1,3.78,0.000321831293627289
447,MYO3A,1.97,0.00037965721591563
499,HLA-B,3.517,0.000517254290357936
534,PAX8,1.995,0.00065383796991234
538,LIN28A,4.061,0.000660854778276071
556,PAUPAR,2.123,0.000729655159431581
585,CNTNAP2,1.26,0.000825426697526723
618,BEND4,1.8840000000000001,0.0009634722110662481
625,PRDM12,3.287,0.0009959997612892688
639,NCCRP1,2.079,0.00107836113230262
650,ATP10B,1.742,0.0011410298485563801
652,ELMOD1,1.7790000000000001,0.00113776906851623
668,PGAM1P5,1.993,0.0012008377227947
694,RIPOR2,1.215,0.0013104857302597
705,GVQW2,1.222,0.00137231118544257
725,RBP2,1.631,0.0014333844644231401
726,DNAH8,2.074,0.00144203784770071
736,TAC3,2.1180000000000003,0.0014985327605646199
746,PODXL,2.439,0.00156764375204971
754,CHN2,1.05,0.0016133903428646901
772,SKOR1,2.28,0.0017149753725771199
823,KCNG1,1.146,0.00201995531853805
831,LMO1,1.7619999999999998,0.00206519494585808
835,SNORD72,3.782,0.00208011309721607
866,CYP26A1,2.4019999999999997,0.0022485756277512603
869,F2RL1,1.5730000000000002,0.0022671366079694897
879,ASGR2,2.7969999999999997,0.00238548765780876
918,ALOX15,1.723,0.00265769246782493
942,OCLN,1.386,0.00280406183243412
951,TMEM155,2.229,0.00287274410072464
952,LINC01028,1.646,0.00289826886944511
956,PIMREG,1.217,0.00290517740720183
958,SACS-AS1,1.495,0.00291724435034389
981,DPT,2.7289999999999996,0.00311904632545967
994,ATP6V1G2,2.969,0.0032363389290422898
1004,SPAG6,1.35,0.00331483736029818
1012,PPP2R2B,1.1520000000000001,0.00339593648786995
1022,VGLL3,1.479,0.0034820688309525802
1036,MEGF11,1.245,0.0035434826709908602
1038,MAP7,1.331,0.00355286338267717
1040,CALB1,1.962,0.0035477605920649796
1055,AFDN,1.075,0.0036739718938807297
1079,CCNB3,1.6640000000000001,0.0038949651075967703
1081,FOXD4L3,2.166,0.00391502307497669
1089,EXOC6,1.141,0.00394216348600959
1116,OR2L13,2.158,0.00424429828713785
1123,GBP7,2.474,0.00429460644027878
1136,RASGEF1C,1.2590000000000001,0.00439664250337088
1139,PSRC1,1.083,0.00444071754956325
1157,LMO3,1.406,0.0045579254792220605
1172,ZNF730,1.115,0.00470695040135894
1178,LRRC10B,2.011,0.0047533266804551605
1187,VIPR1,1.9669999999999999,0.0048358892259176296
1188,IMPG1,1.37,0.0048358593090217
1193,PRR23D1,2.6830000000000003,0.00486833257708932
1195,PRR23D2,2.6830000000000003,0.00486578471912114
1202,HIST1H4D,2.576,0.00492644180311688
1204,WBSCR17,1.22,0.00492784807487269
1209,ZEB2,1.147,0.00495397467476213
1211,CCKBR,2.106,0.00497098321397844
1218,KRTAP5-2,2.445,0.00512074564504188
1225,ANGPT2,1.536,0.00518596548895203
1241,PCP4L1,1.325,0.00540363750992071
1244,GAD2,2.506,0.00543289146683164
1253,P2RY2,2.873,0.00551460793285575
1272,HCG27,1.994,0.005891934106871079
1274,LOC401286,2.456,0.00589615657399242
1276,LOC101928402,1.526,0.00593946629215103
1325,PNMA5,1.7180000000000002,0.0065748879270304105
1332,FRAS1,1.14,0.00664520269534971
1335,CALCR,1.601,0.00670359345395651
1347,NPIPB15,1.341,0.0068534293565229295
1361,DUSP26,1.4409999999999998,0.00700096784471351
1366,LINC01314,1.66,0.0070715367567672
1369,SLCO4A1-AS1,2.6039999999999996,0.007124567966827641
1383,RNU5B-1,3.4189999999999996,0.007376827969559871
1386,GAD1,1.5019999999999998,0.007415874656462541
1389,GRIA1,1.2930000000000001,0.00746649690148299
1400,ABCC8,1.51,0.007645848615499341
1412,MSC-AS1,1.7409999999999999,0.00790806060153176
1431,SLC17A8,1.609,0.00815933190317593
1434,MIR568,1.11,0.00815710686400025
1447,RN7SL1,4.54,0.00829411753533451
1456,IL21R-AS1,1.204,0.0084088291758487
1458,SLC27A2,1.411,0.008430890383022359
1460,VSTM2A,1.5,0.00845908855489393
1492,RAET1K,1.213,0.00898266976317691
1498,LHX1,2.235,0.00911883292868421
1499,SLC1A6,1.006,0.00912232770553135
1502,GLB1L2,1.2,0.00918074754853059
1513,FAM167A,1.042,0.009304767766675541
1528,STK32A,1.3,0.00950657230477944
1536,LOC442028,2.299,0.0096136316677057
1553,DMBX1,2.349,0.009921759427787929
1568,TSPAN33,1.146,0.0101568381841984
1588,NRCAM,1.31,0.0105746579445158
1590,LOC441178,2.635,0.0106786476171196
1596,ABR,1.261,0.0108298439254233
1612,TCP10L2,1.786,0.0110828711528518
1614,LOC100506289,1.885,0.0111247851520608
1648,SLC35F1,1.189,0.0116636656658024
1649,SYT7,1.236,0.0117042531983629
1653,RASA3,1.058,0.0117537939754453
1662,LOC101927661,1.432,0.0119235413818754
1666,LOC105370105,1.237,0.0120070653336795
1670,GDPD2,1.3259999999999998,0.0121048185237103
1675,VWF,1.38,0.0122857714953524
1700,PRTG,1.663,0.0127360726461177
1710,LOC102723548,1.236,0.0128906684328284
1720,DNAAF4-CCPG1,2.138,0.0132778173045399
1737,WDR11-AS1,1.23,0.01369976474678
1741,SH2D5,1.2790000000000001,0.0138479028286738
1744,SLCO1A2,2.089,0.0138977472792098
1753,LINC01670,1.14,0.0140262801780206
1762,LINC01465,1.511,0.0141635772863336
1775,CACNA1S,1.5390000000000001,0.0144808070367995
1784,GAS2L3,1.02,0.0146414395707703
1786,KIRREL2,1.797,0.0146969294541595
1800,DGKI,1.041,0.0150142844107419
1823,RHCG,1.7730000000000001,0.0154736675821241
1824,SKOR2,1.767,0.0154819777711304
1841,LOC105370941,1.248,0.0157834323274796
1854,PLA2G16,1.364,0.016072213555886002
1858,ISL2,1.849,0.0161390697339391
1859,CACNA2D3,1.3219999999999998,0.0161360474979604
1861,GNG11,1.014,0.0161496018790146
1864,MIR302B,2.224,0.0162793153666611
1867,PABPC1L2B-AS1,1.919,0.0163318745723495
1870,LINC00565,1.465,0.0163521447264898
1883,PP12613,1.939,0.0166599832204514
1885,RRAGD,1.047,0.0166819568700072
1890,ITLN2,2.01,0.0167477732011935
1897,LINC01821,1.814,0.0168856021649159
1907,NYX,2.247,0.017003112695578002
1913,TTC9,1.0979999999999999,0.0170449062177354
1918,SLC8A2,1.037,0.0170994096669343
1924,SP8,2.541,0.0172920570238783
1931,AKAP3,1.042,0.0175299707967113
1934,LINC02115,2.697,0.0175704205664108
1949,CTNNA2,1.425,0.0179128315061264
1954,NPHS1,1.945,0.0180323773228101
1962,C2orf80,1.206,0.0181884209794812
1968,LOC100996720,2.133,0.0183498867023026
1970,TMEM114,3.556,0.0184044311862083
1971,AACSP1,1.805,0.0183399567655574
1986,MYB,1.068,0.0187536495008018
1993,CRYBB1,1.655,0.018910136918779
2003,MIR3122,2.64,0.0190045700621892
2011,VSTM2A-OT1,1.484,0.0191019551729508
2016,FOXN4,1.426,0.0191989842134756
2039,SYT9,1.3459999999999999,0.0198155885025102
2048,CRH,1.247,0.0200633933355261
2058,FOXB1,1.9380000000000002,0.0202824034257476
2060,ANKRD18DP,1.4469999999999998,0.0203522476287848
2061,WNT1,1.819,0.020352983357828997
2064,CERS6-AS1,1.297,0.0205157692623796
2068,PRDM13,2.727,0.0206162000857392
2074,PREX1,1.0290000000000001,0.0206649816317103
2083,FAM86B2,1.2690000000000001,0.0208358315270212
2084,LOC102724770,1.521,0.0208939990894089
2085,VCX,2.1319999999999997,0.0209733385080841
2088,C4orf48,1.0590000000000002,0.0209992697252924
2100,LINC01524,1.07,0.0212346013962199
2107,SMYD1,1.876,0.0215576652097214
2111,HOTAIRM1,1.466,0.0215294227166321
2112,AKNAD1,1.421,0.021591339015235998
2113,SYTL2,1.192,0.0215823904742801
2119,PRODH2,2.147,0.0218440969244819
2122,RGS8,1.2990000000000002,0.0218608468987012
2125,ACSL6,1.479,0.0219938412675439
2128,HMCN2,1.149,0.0220778311889972
2137,FMN2,1.2429999999999999,0.0221901470596701
2141,PLPPR4,1.008,0.022324925317190002
2148,APOBEC2,1.297,0.0224905114944962
2151,KRT23,1.778,0.0227129439740704
2157,EN1,1.7719999999999998,0.0226552795922545
2166,RIMKLA,1.194,0.0228598856762015
2179,SPATA42,2.029,0.0232126541215466
2181,B3GAT1,1.0979999999999999,0.0232176546383722
2182,NUP62CL,1.245,0.0232603135193718
2183,IRX4,1.82,0.0232638493773809
2184,LINC00551,1.6340000000000001,0.0234063864382911
2193,TRIM71,1.5130000000000001,0.023389058226693
2198,CNR1,1.2819999999999998,0.0235202089190761
2211,MIR29B2,1.422,0.0239067959287508
2212,ZBTB20-AS1,1.75,0.0239432488301601
2213,ZNF385B,1.062,0.0239877695317406
2221,AIF1L,1.2930000000000001,0.0240534182660874
2223,ACTA1,1.177,0.0240952069903446
2225,HCG2040054,1.187,0.024231020987552004
2233,GBX2,1.575,0.0244064576930887
2241,NUP210,1.103,0.0244685621821188
2242,HS3ST5,1.092,0.0244919978798546
2253,ARPP21,1.1909999999999998,0.0247208630713525
2255,RNU6ATAC,1.653,0.0247613341365161
2260,MIR548X2,1.9669999999999999,0.0248644757894656
2277,GPR158,1.122,0.0252536643243467
2278,RMST,1.026,0.0252582717520982
2279,TMEFF2,1.165,0.0252965410747395
2282,CECR6,1.074,0.0253269310810074
2287,DMP1,1.946,0.0256266575113807
2295,LOC285556,1.626,0.0257081987384868
2302,TUNAR,1.0659999999999998,0.0258793590801868
2309,LOC105369911,1.671,0.0261084690381891
2311,LINC01979,1.006,0.0260758646103894
2315,PRKCB,1.2830000000000001,0.0261227052166286
2330,WNT8A,2.182,0.0264535454424526
2353,LILRA2,2.8960000000000004,0.0270368007627889
2357,LINC02170,1.073,0.027022044150180002
2358,NKX6-1,1.577,0.0270034029906278
2359,KCNN2,1.23,0.0269887952639458
2361,SVOP,1.256,0.0269141606859614
2368,GREB1,1.091,0.0271146996957467
2375,GUCY1B2,1.649,0.0273543763363283
2382,LYPD1,1.093,0.0275910895171475
2384,APOF,1.167,0.0276486331304075
2388,DPYSL3,1.016,0.0276834453988014
2393,LOC101927620,2.54,0.0278611463196888
2402,APLNR,1.921,0.0280172546978512
2403,LOC102723471,1.8230000000000002,0.0280501663652723
2406,RNF165,1.077,0.0280560191253458
2412,FZD3,1.0090000000000001,0.0281908843002107
2416,KIT,1.1179999999999999,0.0285305493877067
2422,LINC02397,1.02,0.0286006489007911
2437,LOC102724596,1.012,0.0291425143163352
2438,WNT9B,1.3419999999999999,0.0291220502571455
2444,HTR3A,2.229,0.029213166327455003
2447,NAT16,1.112,0.0293346622067375
2448,SYT3,1.3090000000000002,0.0292862949972946
2449,SALL1,1.6130000000000002,0.029329087858993998
2463,NPTX1,1.38,0.0297369906119914
2464,MAPK10,1.122,0.0297778720994724
2468,NEFM,1.011,0.0298884858620339
2472,SMTNL1,1.263,0.0300127068818034
2474,BCL6B,1.8359999999999999,0.0300567281351646
2476,SYCE3,1.129,0.0301593599179863
2482,ITGA6,1.053,0.0301344445596563
2484,CDX1,1.8359999999999999,0.030258415810649
2487,LOC101927497,1.224,0.0303187171856093
2489,CCDC173,1.046,0.0303536554412154
2498,P2RX5,1.014,0.0305059914270857
2510,WNT3,1.119,0.0308568697348916
2511,FGF8,1.025,0.0309127336904066
2513,MIR3681HG,1.281,0.0309812881378943
2525,ABCD2,1.126,0.031166572948137995
2526,COBL,1.371,0.0311652400021328
2543,TFAP2B,1.591,0.0317095132052454
2549,KLHL40,2.469,0.0319318850155629
2569,DISP2,1.0190000000000001,0.0324197046512193
2590,CAHM,1.047,0.0328424068528907
2595,VAT1L,1.065,0.0330169345079674
2597,NGB,1.3030000000000002,0.0330666430181639
2603,FUT9,1.172,0.0331580411312914
2613,KIF17,1.02,0.0333540270250648
2615,CBFA2T3,1.06,0.0333755576622505
2617,WTH3DI,1.129,0.0334748330717472
2621,CDH4,1.112,0.0335365313481502
2624,ZNF804A,1.127,0.0335787896505335
2639,LOC101927987,1.433,0.0341652288273059
2642,LOC105371795,1.074,0.0343715811264144
2661,PKHD1,1.131,0.0347300494881176
2670,NPY5R,1.321,0.0348651256442386
2674,GRIN2A,1.203,0.0349019843117718
2683,KIAA1257,1.17,0.0351283843546975
2688,C10orf128,1.4240000000000002,0.0353582551224358
2695,DAO,1.4909999999999999,0.03550809860179
2699,LOC100133920,1.959,0.0356405385289974
2701,MIR3942,1.8530000000000002,0.035759260264192
2705,SLC24A2,1.043,0.0357313476066906
2709,HOXA2,1.301,0.0358563120847686
2722,DQX1,1.287,0.0360249868819155
2745,CACNG2,1.04,0.0367847515068223
2750,GREB1L,1.236,0.036780064368007
2758,RNU4-2,2.073,0.0371942101126305
2764,ITGB8,1.198,0.0372853450528727
2777,PLSCR5,1.6119999999999999,0.0376225712159135
2791,LOC100132813,1.369,0.0378756784529674
2792,FAM78B,1.0659999999999998,0.0378985071326433
2794,MARCH4,1.091,0.0378681241359665
2798,MSC,1.482,0.038022193933081004
2810,FOXD4L4,1.034,0.0382672355088998
2831,GATA5,2.741,0.0390297010960324
2836,ALMS1-IT1,1.2009999999999998,0.0391188124923359
2839,LINC02237,2.226,0.0392365868661142
2841,LOC105369192,1.247,0.0392562667434956
2845,FGF14,1.213,0.0392935675822488
2850,GNG4,1.1909999999999998,0.0393177400055883
2879,PRR36,1.0190000000000001,0.0399477694192866
2893,DNER,1.042,0.0403273592956476
2896,LINC00640,2.0540000000000003,0.0404406244063996
2903,SLC32A1,2.003,0.0405687752537304
2907,GPR22,1.2429999999999999,0.0406479920338784
2912,RTL1,1.3719999999999999,0.0407353032026107
2913,NRXN3,1.412,0.0407143109226942
2927,TMEM178B,1.1,0.0413837381713532
2935,FA2H,2.188,0.0416226584619755
2942,CHRM4,1.05,0.0416698975458361
2946,CXCL3,1.157,0.0417574190331182
3000,CH25H,1.044,0.0431904644432261
3012,NR6A1,1.196,0.0434556246330669
3031,LINC00566,1.421,0.0440380320260852
3044,ZNF536,1.0859999999999999,0.0443794920385616
3051,LOC101927188,1.5659999999999998,0.0446721180010993
3065,LINC00634,1.1420000000000001,0.0448553850077489
3074,SNORA13,1.126,0.0451815579787985
3115,GOLGA6L2,1.337,0.0465711318736933
3123,LOC107984895,1.055,0.0468602116654268
3124,SYPL2,1.26,0.0467887447185428
3134,GPR19,1.1,0.0471066491862354
3139,LOC102724788,1.787,0.0472196236226793
3144,ARHGAP40,1.751,0.0473845097074188
3148,SAPCD2,1.079,0.0476023484797088
3151,SPOCK2,1.151,0.0476384451307117
3156,DHX16,1.464,0.0477355553962668
3160,DAPL1,1.39,0.0478350059999393
3170,LINC00441,1.262,0.0480915440258294
3174,CTNND2,1.085,0.04807440055696299
3182,S100B,1.215,0.0484208287344619
3188,EGF,1.521,0.0485460908118822
3190,KCNK17,1.8780000000000001,0.0486620032920653
3191,LINC01338,1.135,0.0486948713418075
3207,TSGA10IP,1.599,0.0493987560155165
3211,PSG1,1.466,0.04956400330581401
3212,UNC93A,1.544,0.0495620097689075
3223,RPL23AP87,1.365,0.0497522138908693
3228,LOC101928161,1.3090000000000002,0.0498985657419311
3230,POTEE,1.3769999999999998,0.0499553953040652
3,MIR548K,1.275,0.000118077958402848
33,MIR651,1.6269999999999998,0.0008915666765672449
80,MIR548W,1.652,0.0033281410707953
82,MIR4759,1.5630000000000002,0.0025576388827679994
83,MIR3171,1.1909999999999998,0.0024905147440146803
84,MIR7151,1.165,0.00337386026020854
85,KIR3DL1,1.916,0.0036922448346010705
139,CT45A9,1.806,0.0195594481925143
156,MIR4526,1.416,0.0115056872653869
160,MIR4777,1.189,0.0243765383961479
162,MIR4531,1.057,0.0298899509925653
166,MIR6081,1.411,0.0137701803132275
171,MIR582,1.022,0.0209587455471918
181,MIR7155,1.172,0.0461394459766063
186,MIR3135A,1.237,0.03158265274987
195,MIR3120,1.541,0.0132797695049042
208,MIR8485,1.249,0.0320812828848738
211,KRTAP12-1,1.439,0.0275966787900435
213,MIRLET7G,1.395,0.0104028097186319
224,MIR1912,1.204,0.00725252280595892
233,MIR647,1.324,0.00900516026669141
237,MIR4433B,1.296,0.0333702547293295
262,MIR135A2,1.208,0.0156970017030054
265,FAM90A7P,1.262,0.0223544987832451
269,MIR548L,1.022,0.0297614848997056
284,SNURF,1.4180000000000001,0.0202794049903609
302,HCG17,1.5830000000000002,0.00443151926747048
307,MIR4473,1.236,0.0067582124241179
321,TUBGCP5,1.147,0.0420017547776739
336,NF1P2,1.389,0.0474755177179551
469,ADAM9,2.017,0.0271144904386754
603,LOC105374516,2.059,0.00541878555587462
630,LINC02203,1.147,0.0163670811223563
3,TP53I11,3.2110000000000003,1.4047958805284e-12
5,SOX3,5.126,8.03951998826521e-12
6,DRAXIN,2.157,1.29152909170201e-10
7,PPP1R1A,6.954,8.80789376661974e-10
8,SEPT6,2.458,1.6597840275907502e-09
9,PAK1,3.122,3.22823739161411e-09
10,KIF21B,2.082,2.94783712228414e-09
11,CPLX2,3.253,5.19509852246963e-09
12,LHX5,4.107,6.583224649561241e-09
13,MAB21L2,3.603,1.2315549692618799e-08
15,TUBB4A,2.495,1.98153909050409e-08
18,PGM2L1,2.1319999999999997,3.97214551303793e-08
19,ATP1A3,2.371,4.1643613191293594e-08
21,CACNA1H,1.6640000000000001,5.06158556508993e-08
22,CAMKV,2.7439999999999998,7.069615831404329e-08
23,STK26,3.554,8.72740106345246e-08
24,STMN2,2.8360000000000003,8.91149749694783e-08
25,CUX2,3.589,1.23054644640229e-07
26,MEGF6,3.467,1.2115575885435698e-07
27,BZW2,1.9080000000000001,1.23431503222763e-07
28,SEMA3F,3.95,1.60167211392706e-07
29,KIF26A,3.2960000000000003,1.62576747969182e-07
30,DBX1,8.765,1.5361870864516403e-07
31,SDC1,4.298,1.49600607246467e-07
32,L1CAM,2.6660000000000004,1.60514627759498e-07
35,JUP,3.0980000000000003,1.9655100764824898e-07
37,PDE1B,4.75,2.5446000626139e-07
41,ID1,5.305,4.37964696102538e-07
42,IER5L,3.3689999999999998,4.6467719124959004e-07
44,LBH,2.02,5.08565440404218e-07
45,COL1A1,7.311,5.71056878537258e-07
46,NTN4,3.175,6.500156320610121e-07
47,PAX7,6.279,6.91901609630089e-07
48,MFAP2,2.6460000000000004,6.828492043549729e-07
50,MGC12916,4.768,7.795538869021091e-07
51,POSTN,5.8229999999999995,7.808698127059009e-07
52,CD24,1.547,8.421474937037391e-07
53,TUBB3,1.706,8.41277567809342e-07
54,GDF15,4.319,8.707608827075899e-07
55,PLK2,2.845,8.919495309517158e-07
56,MIR124-2HG,2.9330000000000003,1.0370633694181e-06
58,FAM60A,1.8530000000000002,1.06402762406309e-06
60,EPB41,1.6909999999999998,1.1024888896857001e-06
61,TES,4.037,1.14937144516724e-06
63,NKD2,3.875,1.42424978547673e-06
65,PHF21B,1.899,1.41049445562524e-06
67,SHISA3,5.724,1.68796783451435e-06
68,BGN,5.754,1.71446323520051e-06
70,KC6,2.9589999999999996,1.9817486410893003e-06
73,CELF3,2.096,2.26543475756848e-06
74,COL12A1,6.004,2.36668150263603e-06
75,SLC6A15,2.7769999999999997,2.46396531649754e-06
76,ANKRD1,3.87,2.58153513688832e-06
77,S100A4,4.748,2.5837270136647303e-06
78,DCC,2.063,2.77273356512587e-06
79,IMPDH1,2.512,3.00316720675654e-06
80,DUSP4,2.168,2.96121591661633e-06
81,FST,4.5569999999999995,2.98877748792404e-06
82,GREM2,3.5989999999999998,3.1122198650077597e-06
86,SLC38A1,1.43,3.6365431957702997e-06
87,BHLHE23,3.6039999999999996,3.8599486707577995e-06
88,SDK2,2.109,3.88169587966523e-06
89,ADGRA2,4.737,4.02212891024581e-06
90,PENK,6.447,4.174705869271e-06
91,VEGFA,4.498,4.47321420951911e-06
93,NR5A1,3.659,4.74463388714663e-06
94,ST6GAL1,2.6210000000000004,4.74605130527277e-06
96,HRC,4.6930000000000005,5.17428485304302e-06
97,NEUROD4,4.575,5.29759933089498e-06
98,RGS10,5.287000000000001,5.427292023438201e-06
101,ARRB1,2.513,6.911639544326371e-06
102,LINGO1,2.331,7.056951302294971e-06
105,POMC,6.501,7.987655944198011e-06
106,DOK4,1.8840000000000001,8.068772019022071e-06
108,IMPA2,3.217,8.53075291688006e-06
110,NOL4L,5.71,9.70526792212018e-06
113,NEUROG1,5.242999999999999,1.12323777644636e-05
114,PIK3C2B,2.045,1.2060558686974401e-05
115,NKAIN1,1.649,1.20377354029309e-05
116,PLK3,2.562,1.24206994885044e-05
119,RAB3A,2.167,1.4027327266898998e-05
120,EMB,3.302,1.41618975712491e-05
121,LOC102724623,4.175,1.43288482468441e-05
124,SNCG,2.855,1.49480707515724e-05
126,KLHL1,2.929,1.61968561375336e-05
127,IGFL2,4.888,1.62913806605793e-05
128,SLC6A6,2.1790000000000003,1.61361669102143e-05
129,SLC1A5,2.102,1.59665637203495e-05
130,SCRT2,2.69,1.65039469237862e-05
131,DIO3,3.13,1.73702514553917e-05
132,SEPT5,1.699,1.72609254237079e-05
134,WNT7B,4.71,1.79768664305412e-05
135,COL3A1,6.182,1.8174707712735897e-05
136,LOXL2,3.346,1.92423339193282e-05
137,P4HA2,3.029,2.03044478072059e-05
139,FGFBP3,1.814,2.1250345876963502e-05
142,P2RX3,3.02,2.22110668338225e-05
147,TMC6,4.715,2.56546508424145e-05
148,IKZF1,4.431,2.49282009763875e-05
149,SEMA7A,2.62,2.57633907607895e-05
150,BMF,2.737,2.4752615142648102e-05
152,IGFBPL1,2.42,2.5569798053292604e-05
153,BIN1,1.4480000000000002,2.5092042721546e-05
155,CPLX3,3.963,2.60480162353133e-05
156,TRIM48,4.33,2.95137274661385e-05
157,NREP,1.28,3.1548349278235996e-05
158,PAX3,5.043,3.25420044447185e-05
159,CDKN1A,2.6910000000000003,3.42494533036979e-05
162,LUM,5.814,3.47958407744653e-05
163,RCOR2,1.4809999999999999,3.591611861330321e-05
164,PLAGL1,2.411,3.62395407554676e-05
165,SCRT1,2.5639999999999996,3.66835916695661e-05
166,GAL,3.301,3.7426604322241104e-05
167,IGFBP4,3.472,3.82492914414379e-05
168,NRTN,3.25,3.93140105426645e-05
171,AKT3,4.834,4.23579744391896e-05
173,ICAM5,4.523,4.27272779050667e-05
174,PMAIP1,2.748,4.0791283632823706e-05
176,FOXP4,2.543,4.22103934900376e-05
177,THBS1,4.107,4.1693989630188e-05
179,FN1,4.002,4.14383993236316e-05
181,PRH1-PRR4,5.569,4.41139430600916e-05
182,DCN,5.544,4.41527263392832e-05
183,PTGES,3.616,4.6297322358546704e-05
184,HOXD12,2.312,4.9209819297459705e-05
186,COL6A3,5.417000000000001,4.8654391924132896e-05
190,IGF2BP1,1.6130000000000002,5.1609246457890995e-05
191,PPM1J,3.6060000000000003,5.3086476855783396e-05
192,XKR7,2.6519999999999997,5.4915974184484294e-05
194,DKK2,4.864,5.7380566318038406e-05
195,IGFL3,7.169,5.87899237540582e-05
198,COL1A2,6.537999999999999,6.11394150665282e-05
199,ARG2,2.19,6.36837160550104e-05
200,PRKAR2B,1.389,6.40807079535778e-05
201,CYBA,2.583,6.445489983801071e-05
203,FTCD,3.568,6.68049620445082e-05
204,SAMD5,2.7969999999999997,6.73030789271163e-05
205,FGFRL1,1.367,6.72348247819307e-05
206,PCSK9,3.944,6.84069095804521e-05
208,KIAA0930,1.287,7.02160594107758e-05
209,COL5A1,3.7,6.98211481769472e-05
210,GADD45A,2.676,7.154589382809091e-05
211,INA,2.195,7.162811972723821e-05
214,ASPHD2,2.334,7.71673807998915e-05
215,EBF3,2.6489999999999996,7.65886986590425e-05
217,ISLR2,3.193,7.92046887592289e-05
218,SPTBN2,1.3019999999999998,7.969504574560601e-05
219,ADGRL2,1.5590000000000002,8.20977889219402e-05
220,SAMD11,2.61,8.46314280395051e-05
221,PKDCC,2.307,8.47326400689612e-05
222,RBFOX2,1.361,8.420422370467858e-05
223,PCBP4,1.52,8.387044099035909e-05
224,FAM89A,2.0380000000000003,8.558245396500691e-05
225,HMGA2,2.3,8.52592047909971e-05
226,FAM19A4,3.637,8.794187262061791e-05
229,ITGA5,2.7489999999999997,9.4583268762554e-05
230,CXCL14,6.894,9.462188861592641e-05
231,EFNB1,2.17,9.620026114179621e-05
232,BEX5,2.66,0.00010017264238724201
234,ATP2A3,3.2239999999999998,9.965139565489509e-05
235,EFNA2,2.259,9.903977525074058e-05
236,ACOT7,1.3619999999999999,0.000100356298780424
238,VWCE,2.634,0.000102001360449513
239,RBPMS2,3.4589999999999996,0.000103574221541915
241,ANK1,2.33,0.00010861575041965501
242,ACSL1,2.142,0.00011031416687393401
247,IGF2,5.888,0.000115654582336247
248,NEUROD1,3.3819999999999997,0.00011776927186992
249,EDNRA,4.756,0.00011863594060405801
250,EGFL7,3.428,0.00012027986140425
251,CHST1,2.844,0.000121518891606177
252,NEUROG3,3.4589999999999996,0.000122647386886291
259,ZNF311,3.092,0.000134532658809616
262,SCUBE3,2.543,0.000140129549346524
263,NSG1,1.5919999999999999,0.000140610374059264
264,PRRX2,5.067,0.00014302670714530302
265,NDRG1,2.7289999999999996,0.000146101366066362
266,LOXL1,2.0069999999999997,0.00014913919778288302
267,ELAVL3,1.181,0.000159821889587959
268,PRMT8,3.905,0.00016101376259899299
270,POU2F2,2.767,0.000162270188658119
271,IL11,2.7760000000000002,0.000164499705200641
272,SPINT2,2.548,0.00016451598415123602
275,RPS6KA1,2.222,0.00016821085708887
280,MIR1247,2.206,0.00017120652579632299
281,SHOX2,3.41,0.000171925037354559
282,VASH2,1.851,0.000172912412321416
284,FZD5,2.394,0.000174691521260547
285,GPR176,2.4419999999999997,0.000176707678233783
286,TESMIN,2.661,0.000177518862849724
289,PIM1,2.296,0.00018040862010831998
293,RNF175,2.084,0.000185173540206272
294,ISLR,4.44,0.000184858135264924
295,PHLDA2,3.502,0.00018814278532566
297,ITGA11,4.4719999999999995,0.000187799663415688
298,MYRF,2.327,0.000188976682248395
299,MT1G,5.295,0.00019024867222912099
300,MYH1,4.586,0.000190448458125014
301,OR11H12,5.1739999999999995,0.00019254200136183602
305,TMEM119,4.234,0.000194404026419768
308,BHLHE22,3.386,0.000200096826915259
309,TMEFF1,1.479,0.000201199905494951
311,FOSL1,2.886,0.00020290430207729198
313,UTS2,3.7060000000000004,0.000207793482535984
315,GLS,1.75,0.000212249354566628
316,RHOU,1.8980000000000001,0.000213071916200831
317,MRGPRF,3.591,0.000216778066150183
319,SEMA3G,4.256,0.000219491722555457
320,SPNS2,2.293,0.00021954002579862601
321,VSX2,2.696,0.00021889665008924199
322,LOC283731,3.237,0.000221674644963103
323,ENPP2,1.182,0.000221998320482717
326,LOC100507194,2.427,0.00023010211133835497
327,TRIM67,2.958,0.000229990813346277
328,DDB2,1.521,0.000230196390114623
329,IP6K3,3.487,0.000231769953925568
330,AKAP2,1.8019999999999998,0.00023249733924829102
331,FDFT1,1.8659999999999999,0.000232335963307099
332,CPLX1,2.24,0.000233350120521791
335,FMOD,5.0280000000000005,0.00024204824823587402
338,RPRML,3.6860000000000004,0.00024713821433711803
342,NRN1,3.105,0.000252922106954033
343,CYR61,2.05,0.000252345458542542
344,ASIC2,2.397,0.00025596038687156897
345,LGI2,2.3480000000000003,0.000259657347204036
346,KDELR3,2.675,0.000260303397497683
347,USP44,3.134,0.000261945708399135
348,ACTG2,4.312,0.00026665695344007997
350,SH3GL3,2.147,0.00027190866703725
351,LINC02069,2.373,0.000270171373052507
352,TNFRSF1B,4.611000000000001,0.000271058767134703
354,EIF4EBP1,1.662,0.000276697163639306
355,TGFBI,4.505,0.000274635911868104
357,VAT1,1.2830000000000001,0.000276821541918155
358,DKK1,3.133,0.000280491313821568
